county,city,zip,street,price,br,lsqft,bsqft,year,date
Santa Clara County,Willow Glen,95125,2365 Azevedo Parkway,832000,3,2178,2242,2004,2007-03-04
Santa Clara County,Willow Glen,95125,2377 Plateau Drive,630500,4,1307,1787,2004,2008-01-13
Santa Clara County,Willow Glen,95125,2380 Plateau Drive,774000,4,1742,2362,2004,2007-03-11
Santa Clara County,Willow Glen,95125,2384 Plateau Drive,774000,4,1742,2450,2004,2007-03-11
Santa Clara County,Willow Glen,95125,2388 Plateau Drive,765000,4,1742,2362,2004,2007-03-18
Santa Clara County,Willow Glen,95125,2392 Plateau Drive,815000,4,1742,2513,2004,2007-06-03
Santa Clara County,Willow Glen,95125,2396 Plateau Drive,780000,4,1742,2362,2004,2007-06-03
Santa Clara County,San Jose,95125,239 Olive Hill Drive,742500,3,1742,2162,2004,2007-09-16
Santa Clara County,Willow Glen,95125,2400 Plateau Drive,760000,4,1742,2254,2004,2007-04-15
Santa Clara County,San Jose,95125,240 Olive Hill Drive,695000,2,1307,1690,2004,2007-10-14
Santa Clara County,Willow Glen,95125,2413 Winepol Loop,591000,3,871,1731,2005,2007-11-11
Santa Clara County,Willow Glen,95125,2415 Azevedo Parkway,764500,3,1742,2193,2004,2006-10-15
Santa Clara County,Willow Glen,95125,2419 Azevedo Parkway,750000,3,1742,2250,2004,2006-10-22
Santa Clara County,Willow Glen,95125,2420 Winepol Loop,592000,3,871,1700,2005,2007-11-18
Santa Clara County,Willow Glen,95125,2427 Azevedo Parkway,771000,3,1742,2162,2004,2006-10-29
Santa Clara County,Willow Glen,95125,2431 Azevedo Parkway,774500,3,1742,2193,2004,2006-10-29
Santa Clara County,Willow Glen,95125,2435 Azevedo Parkway,739000,3,1742,2250,2004,2006-10-29
Santa Clara County,Willow Glen,95125,2439 Azevedo Parkway,734000,3,1742,2193,2004,2006-12-31
Santa Clara County,Willow Glen,95125,2443 Azevedo Parkway,739500,3,1742,2162,2004,2007-01-14
Santa Clara County,Willow Glen,95125,2447 Azevedo Parkway,783500,3,1742,2193,2004,2007-01-21
Santa Clara County,Willow Glen,95125,2455 Azevedo Court,715000,3,1742,2250,2004,2007-03-04
Santa Clara County,Willow Glen,95125,2458 Azevedo Court,739000,4,2178,2254,2004,2007-04-29
Santa Clara County,Willow Glen,95125,2459 Azevedo Court,739000,3,1742,2193,2004,2007-04-08
Santa Clara County,Willow Glen,95125,2462 Azevedo Court,700000,4,2178,2152,2004,2007-04-22
Santa Clara County,Willow Glen,95125,2463 Azevedo Court,751500,3,1742,2162,2004,2007-04-15
Santa Clara County,Willow Glen,95125,2466 Azevedo Court,745000,4,2178,2300,2004,2007-04-22
Santa Clara County,Willow Glen,95125,2467 Azevedo Court,770000,3,1742,2193,2004,2007-05-27
Santa Clara County,Willow Glen,95125,2470 Azevedo Court,747000,4,2178,2210,2004,2007-04-22
Santa Clara County,Willow Glen,95125,2471 Azevedo Court,810500,3,1742,2162,2004,2007-03-25
Santa Clara County,Willow Glen,95125,258 Ascente Commons,790000,3,2178,1951,2004,2007-03-18
Santa Clara County,San Jose,95125,270 Meadow Pine Place,665000,4,1742,2430,2004,2008-07-27
Santa Clara County,Willow Glen,95125,285 Ascente Commons,778000,3,2178,1937,2004,2006-01-22
Santa Clara County,San Jose,95125,294 Meadow Pine Place,739000,4,1742,2430,2004,2006-11-19
Santa Clara County,Willow Glen,95125,298 Azevedo Circle,783000,4,1742,1787,2004,2007-06-10
Santa Clara County,Willow Glen,95125,3102 Tuscolana Way,726000,4,1307,1712,2003,2007-02-11
Santa Clara County,Willow Glen,95125,3103 Tuscolana Way,639000,4,1307,1712,2003,2004-10-31
Santa Clara County,Willow Glen,95125,3112 Tuscolana Way,685000,3,1307,1589,2003,2006-10-29
Santa Clara County,Willow Glen,95125,312 Ascente Cmns,850000,3,2178,2438,2004,2006-07-16
Santa Clara County,Willow Glen,95125,3147 Via Venezia,550000,2,1431,1489,2003,2008-10-05
Santa Clara County,Willow Glen,95125,3156 Via Venezia,690000,2,1307,1489,2003,2006-10-22
Santa Clara County,Willow Glen,95125,3156 Via Venezia,775000,2,1307,1489,2003,2007-05-06
Santa Clara County,Willow Glen,95125,3162 Tuscolana Way,675000,3,1307,1589,2003,2005-07-17
Santa Clara County,Willow Glen,95125,3171 Via Venezia,677000,3,1307,1589,2003,2005-10-16
Santa Clara County,Willow Glen,95125,320 Heritage View Terrace,643000,2,1307,1690,2004,2007-08-12
Santa Clara County,San Jose,95125,330 Olive Hill Drive,549000,3,871,1480,2005,2008-09-07
Santa Clara County,San Jose,95125,330 Olive Hill Drive,549000,3,871,1480,2005,2008-09-14
Santa Clara County,Willow Glen,95125,331 Ascente Commons,911000,3,2178,2584,2004,2006-01-15
Santa Clara County,San Jose,95125,338 Olive Hill Drive,563500,3,871,1480,2005,2008-09-07
Santa Clara County,San Jose,95125,338 Olive Hill Drive,563500,3,871,1480,2005,2008-09-14
Santa Clara County,Willow Glen,95125,339 Bella Ridge Terrace,572000,3,1307,1620,2004,2008-02-24
Santa Clara County,Willow Glen,95125,343 Bella Ridge Terrace,582000,3,1307,1620,2004,2007-11-04
Santa Clara County,San Jose,95125,346 Olive Hill Drive,509000,2,1566,1144,2005,2008-09-21
Santa Clara County,San Jose,95125,350 Olive Hill Drive,615000,3,871,1700,2005,2008-08-17
Santa Clara County,Willow Glen,95125,351 Bella Ridge Terrace,534000,4,1307,1787,2004,2008-08-24
Santa Clara County,San Jose,95125,354 Olive Hill Drive,627500,2,436,1368,2005,2007-06-24
Santa Clara County,Willow Glen,95125,580 Minnesota Avenue,1020000,5,12632,2880,2001,2004-02-01
Santa Clara County,Willow Glen,95125,624 Harrison Terrace,664000,4,3049,1800,2007,2007-12-09
Santa Clara County,Willow Glen,95125,672 Willow Street,650000,2,1742,1318,2003,2006-06-18
Santa Clara County,Willow Glen,95125,674 Willow Street,521000,3,1307,1915,2003,2004-01-25
Santa Clara County,Willow Glen,95125,676 Willow Street,480000,2,1307,1376,2003,2003-11-16
Santa Clara County,Willow Glen,95125,680 Willow Street,545000,2,1307,1529,2003,2004-05-30
Santa Clara County,Willow Glen,95125,684 Willow Street,590000,2,1307,1318,2003,2005-11-13
Santa Clara County,Willow Glen,95125,684 Willow Street,638000,2,1307,1318,2003,2007-05-20
Santa Clara County,Willow Glen,95125,688 Willow Street,648000,2,1307,1376,2003,2008-04-27
Santa Clara County,Willow Glen,95125,806 Foxworthy Avenue,650000,2,1307,1489,2003,2005-05-29
Santa Clara County,Willow Glen,95125,810 Foxworthy Avenue,690000,4,1307,1712,2003,2006-01-15
Santa Clara County,Willow Glen,95125,812 Foxworthy Avenue,660000,2,1307,1489,2003,2007-07-22
Santa Clara County,Willow Glen,95125,828 Foxworthy Avenue,680000,4,1307,1712,2003,2004-10-31
Santa Clara County,Willow Glen,95125,832 Foxworthy Avenue,650000,4,1307,1712,2003,2004-12-19
Santa Clara County,Willow Glen,95125,832 Foxworthy Avenue,750000,4,1307,1712,2003,2005-09-11
Santa Clara County,Willow Glen,95125,838 Foxworthy Avenue,610000,3,1307,1589,2003,2005-01-30
Santa Clara County,Willow Glen,95125,851 Nevada Avenue,1100000,4,5227,2016,2001,2004-11-14
Santa Clara County,Willow Glen,95125,851 Nevada Avenue,1200000,4,5227,2016,2001,2006-08-20
Santa Clara County,Willow Glen,95125,852 Foxworthy Avenue,725000,4,1307,1712,2003,2005-07-31
Santa Clara County,Willow Glen,95125,856 Foxworthy Avenue,720000,3,1307,1589,2003,2006-06-11
Santa Clara County,Willow Glen,95125,868 Foxworthy Avenue,680000,3,1307,1589,2003,2006-10-08
Santa Clara County,Willow Glen,95125,882 Foxworthy Avenue,665000,3,1307,1589,2003,2005-06-12
Santa Clara County,Willow Glen,95125,892 Foxworthy Avenue,665000,2,1307,1489,2003,2007-07-29
Santa Clara County,Willow Glen,95125,896 Foxworthy Avenue,690000,3,1307,1589,2003,2007-06-17
Santa Clara County,Willow Glen,95125,898 Foxworthy Avenue,705000,4,1307,1712,2003,2005-03-13
Santa Clara County,Willow Glen,95125,902 California Avenue,1300000,3,4792,2496,2003,2007-04-22
Santa Clara County,Willow Glen,95125,902 McBride Loop,833000,3,2614,2194,2000,2006-10-08
Santa Clara County,Willow Glen,95125,909 McBride Loop,894000,4,2614,2200,2000,2006-12-31
Santa Clara County,Willow Glen,95125,916 Foxworthy Avenue,550000,3,1307,1589,2003,2004-12-19
Santa Clara County,Willow Glen,95125,931 Willow Glen Way,1845000,3,8200,3121,2002,2007-09-09
Santa Clara County,Willow Glen,95125,941 Sunbonnet Loop,870000,4,2614,2200,2000,2007-07-29
Santa Clara County,Willow Glen,95125,942 Sunbonnet Loop,840000,4,2614,2200,2000,2006-06-18
Santa Clara County,Willow Glen,95125,943 Willow Glen Way,1265000,4,7841,3256,2001,2005-07-31
Santa Clara County,Willow Glen,95125,945 Desmet Drive,809000,3,2614,2194,2000,2006-03-19
Santa Clara County,Willow Glen,95125,949 McBride Loop,855000,3,2614,2194,2000,2006-09-24
Santa Clara County,Willow Glen,95125,958 Terra Bella Avenue,1425000,4,9583,3514,2001,2004-10-31
Santa Clara County,Willow Glen,95125,962 Desmet Way,855000,3,2614,2194,2000,2007-07-08
Santa Clara County,Willow Glen,95125,962 Foxworthy Avenue,675000,3,1307,1589,2003,2005-07-24
Santa Clara County,Willow Glen,95125,962 Terra Bella Avenue,1757000,4,10019,3514,2001,2008-08-24
Santa Clara County,Willow Glen,95125,998 Foxworthy Avenue,685000,2,1307,1489,2003,2006-04-23
Solano County,Benicia,94510,110 South St. Catherine Lane,570000,3,9313,3160,2000,2008-10-19
Solano County,Benicia,94510,1120 West L Street,1200000,4,7418,3597,2000,2006-10-29
Solano County,Benicia,94510,1413 Ohare Drive,1125000,4,10709,2941,2004,2007-06-03
Solano County,Benicia,94510,1771 Clos Duvall Court,650000,3,2709,2008,2004,2007-06-03
Solano County,Benicia,94510,1790 Clos Duvall Court,528500,3,2817,1398,2002,2006-01-29
Solano County,Benicia,94510,1795 Clos Duvall Court,407000,3,3032,1741,2002,2004-01-04
Solano County,Benicia,94510,1795 Duvall Court,399000,4,2999,1584,2002,2003-12-28
Solano County,Benicia,94510,1798 Duvall Court,400000,3,2829,1644,2002,2003-12-28
Solano County,Benicia,94510,1799 Clos Duvall Court,535000,4,2999,1584,2002,2007-01-28
Solano County,Benicia,94510,226 1st Street,692000,3,620,2043,2005,2007-10-07
Solano County,Benicia,94510,285 East L Street,980000,4,12500,2956,2000,2007-01-21
Solano County,Benicia,94510,304 1st Street,600000,3,541,1669,2005,2008-04-20
Solano County,Benicia,94510,332 1st Street,505000,3,626,1754,2005,2008-10-05
Solano County,Benicia,94510,360 McCall Drive,635000,4,9247,3509,2004,2008-07-06
Solano County,Benicia,94510,360 McCall Drive,885000,4,9247,3509,2004,2007-05-20
Solano County,Benicia,94510,360 McCall Drive,959000,4,9247,3509,2004,2006-04-09
Solano County,Benicia,94510,361 McCall Drive,952500,4,9318,3485,2004,2006-10-29
Solano County,Benicia,94510,374 McCall Drive,600000,5,7511,3280,2004,2008-08-24
Solano County,Benicia,94510,403 Lansing Circle,814000,5,13564,4380,2005,2007-08-26
Solano County,Benicia,94510,413 Lansing Circle,890000,4,9727,3824,2005,2006-12-24
Solano County,Benicia,94510,425 Arguello Drive,670000,4,10196,3362,2005,2007-12-09
Solano County,Benicia,94510,426 Arguello Drive,720000,4,8080,3162,2005,2007-12-23
Solano County,Benicia,94510,428 Lansing Circle,735000,5,7860,4233,2005,2008-03-23
Solano County,Benicia,94510,430 Arguello Drive,699000,3,8176,3485,2005,2008-04-27
Solano County,Benicia,94510,436 Lansing Circle,685000,4,8183,3824,2005,2008-04-13
Solano County,Benicia,94510,459 Arguello Drive,648000,5,8191,3280,2005,2008-03-02
Solano County,Benicia,94510,459 Arguello Drive,648000,5,8191,3280,2005,2008-03-09
Solano County,Benicia,94510,470 Townsend Drive,589000,4,9556,3508,2005,2008-10-19
Solano County,Benicia,94510,477 Arguello Drive,599000,4,9802,3508,2005,2008-04-27
Solano County,Benicia,94510,483 McAllister Drive,716000,5,10053,3280,2005,2007-04-15
Solano County,Benicia,94510,513 Townsend Drive,860000,4,9204,3508,2006,2006-09-24
Solano County,Benicia,94510,524 Lansing Circle,650000,5,8500,4380,2005,2008-06-22
Solano County,Benicia,94510,525 West Military,334000,2,2300,1084,2004,2007-10-21
Solano County,Benicia,94510,537 Lansing Circle,655000,4,8761,3824,2005,2008-10-12
Solano County,Benicia,94510,543 Townsend Drive,625000,4,8147,3485,2006,2008-10-19
Solano County,Benicia,94510,552 Anderson Lane,1455000,3,6129,2151,2005,2007-02-04
Solano County,Benicia,94510,703 Kearney Street,862000,4,7578,3162,2005,2006-12-10
Solano County,Benicia,94510,705 Kearney Street,928000,4,7433,3485,2005,2006-12-03
Solano County,Benicia,94510,707 Kearney Street,780000,4,8031,3508,2005,2006-11-26
Solano County,Benicia,94510,708 Kearney Street,816000,4,12434,3485,2005,2006-11-19
Solano County,Benicia,94510,709 Kearney Street,825000,4,7757,3162,2005,2006-11-19
Solano County,Benicia,94510,710 Kearney Street,864500,4,12920,3508,2005,2006-11-12
Solano County,Benicia,94510,711 West J Street,855000,4,6001,2258,2001,2006-01-01
Solano County,Benicia,94510,712 Kearney Street,840000,4,13994,2758,2005,2006-11-26
Solano County,Benicia,94510,720 Kearney Street,695000,5,14163,4380,2006,2008-09-07
Solano County,Benicia,94510,720 Kearney Street,695000,5,14163,4380,2006,2008-09-14
Solano County,Benicia,94510,725 Kearney Street,880500,5,10329,4233,2006,2006-12-24
Solano County,Benicia,94510,733 Kearney Street,972500,5,9934,4233,2006,2006-12-03
Solano County,Benicia,94510,735 Kearney Street,974500,5,9993,4380,2006,2006-12-31
Solano County,Benicia,94510,735 West J Street,768000,4,6001,2258,2000,2007-10-28
Solano County,Benicia,94510,744 Kearney Street,675000,5,9113,4233,2006,2008-07-13
Solano County,Benicia,94510,750 West K Street,775000,4,6001,2258,2000,2006-05-14
Solano County,Benicia,94510,751 West J Street,708000,4,6001,2258,2001,2004-12-26
Solano County,Benicia,94510,767 Mary Court,750000,5,10047,4233,2006,2008-04-20
Solano County,Benicia,94510,767 Mary Court,895000,5,10047,4233,2006,2006-12-24
Solano County,Dixon,95620,1000 Ackley Court,412000,3,7904,1606,2003,2007-08-12
Solano County,Dixon,95620,1000 Revelle Drive,818000,5,7026,3824,2003,2005-10-16
Solano County,Dixon,95620,1005 Revelle Drive,613000,4,8104,3013,2004,2007-01-07
Solano County,Dixon,95620,1005 Revelle Drive,670000,4,8104,3013,2004,2007-05-27
Solano County,Dixon,95620,1010 Ackley Court,540000,4,7742,2290,2003,2007-01-07
Solano County,Dixon,95620,1010 Revelle Drive,756000,4,7196,3013,2003,2005-10-09
Solano County,Dixon,95620,1010 Revelle Drive,775000,4,7196,3013,2003,2006-04-16
Solano County,Dixon,95620,1020 Revelle Drive,680000,3,8113,2678,2003,2005-10-16
Solano County,Dixon,95620,1020 Revelle Drive,727000,3,8113,2678,2003,2006-05-07
Solano County,Dixon,95620,1025 Revelle Drive,470000,5,8448,3824,2004,2008-08-03
Solano County,Dixon,95620,1030 Revelle Drive,657000,4,9503,2489,2003,2006-04-16
Solano County,Dixon,95620,1115 Tipton Court,451000,4,8317,1904,2003,2007-11-18
Solano County,Dixon,95620,1116 Valley Glen Drive,300000,2,4788,1808,2004,2008-04-27
Solano County,Dixon,95620,1125 Tipton Court,580000,4,7555,2290,2003,2006-08-27
Solano County,Dixon,95620,1130 Tipton Court,535000,4,9635,1904,2003,2005-06-05
Solano County,Dixon,95620,1135 Tipton Court,448000,3,7986,1606,2003,2007-07-22
Solano County,Dixon,95620,1135 Valley Glen Drive,565000,4,4330,2162,2005,2006-02-05
Solano County,Dixon,95620,1155 Afton Way,457000,3,6969,1917,2005,2007-08-19
Solano County,Dixon,95620,1161 Valley Glen Drive,360000,2,6838,2443,2005,2008-08-17
Solano County,Dixon,95620,1161 Valley Glen Drive,360000,2,6838,2443,2005,2008-08-31
Solano County,Dixon,95620,1200 Bello Drive,557500,3,7457,1997,2005,2006-01-29
Solano County,Dixon,95620,1205 Bello Drive,606000,4,8019,2290,2003,2005-03-20
Solano County,Dixon,95620,1210 Bello Drive,566500,4,4602,2031,2005,2006-01-29
Solano County,Dixon,95620,1215 Bello Drive,572000,4,8548,2036,2003,2005-01-23
Solano County,Dixon,95620,1220 Bello Drive,310000,3,4560,1808,2005,2008-08-10
Solano County,Dixon,95620,1225 Bello Drive,518000,4,7763,1904,2003,2005-01-23
Solano County,Dixon,95620,1231 Valley Glen Drive,309000,3,4069,2162,2004,2008-11-02
Solano County,Dixon,95620,1231 Valley Glen Drive,565000,3,4069,2162,2004,2006-04-30
Solano County,Dixon,95620,1235 Bello Drive,486500,3,8520,1606,2003,2005-03-06
Solano County,Dixon,95620,1261 Valley Glen Drive,469000,3,3727,1808,2005,2007-04-22
Solano County,Dixon,95620,1265 Valley Glen Drive,318000,3,3727,2162,2005,2008-11-16
Solano County,Dixon,95620,1290 Bello Drive,565000,3,7126,2254,2005,2006-02-26
Solano County,Dixon,95620,1302 Bello Drive,417000,3,4176,2254,2004,2007-09-30
Solano County,Dixon,95620,1330 Bello Drive,500000,4,3955,2477,2005,2007-03-04
Solano County,Dixon,95620,1341 Valley Glen Drive,558000,4,3857,2031,2005,2006-04-16
Solano County,Dixon,95620,1345 Ingrid Drive,545000,3,7414,2341,2001,2005-06-26
Solano County,Dixon,95620,1400 Ingrid Drive,595000,4,7044,2367,2001,2006-07-16
Solano County,Dixon,95620,1400 Ingrid Drive,596000,4,7044,2367,2001,2005-12-25
Solano County,Dixon,95620,1405 Folsom Downs Circle,664000,4,9446,2489,2003,2006-07-23
Solano County,Dixon,95620,1415 Bello Drive,561000,4,7130,2290,2004,2007-06-17
Solano County,Dixon,95620,1415 Folsom Downs Circle,525000,4,7862,3013,2003,2006-10-29
Solano County,Dixon,95620,1440 Folsom Downs Circle,869000,5,8335,3824,2003,2006-11-12
Solano County,Dixon,95620,1446 Bello Drive,425000,3,4755,2254,2005,2007-09-23
Solano County,Dixon,95620,1456 Bello Drive,310000,4,4713,2031,2005,2008-09-21
Solano County,Dixon,95620,1510 Folsom Downs Circle,649000,4,9920,2489,2003,2005-10-09
Solano County,Dixon,95620,1545 Madera Drive,410000,3,7150,1906,2001,2004-07-04
Solano County,Dixon,95620,1585 Dunlap Court,520000,3,7000,1754,2004,2006-01-29
Solano County,Dixon,95620,1615 Belden Drive,510000,4,12168,2036,2004,2007-09-23
Solano County,Dixon,95620,1620 Bello Drive,308000,4,7075,1904,2004,2008-10-26
Solano County,Dixon,95620,1625 Belden Drive,636000,4,9384,2443,2004,2006-02-26
Solano County,Dixon,95620,1655 Belden Drive,317000,3,9936,1606,2004,2008-08-24
Solano County,Dixon,95620,1655 Belden Drive,525000,3,9936,1606,2004,2006-05-07
Solano County,Dixon,95620,1655 Sequoia Way,560000,4,10160,2531,2000,2006-02-12
Solano County,Dixon,95620,1660 Sequoia Way,620000,5,10015,2684,2000,2007-03-18
Solano County,Dixon,95620,1675 Belden Drive,572500,4,7492,2290,2004,2007-01-21
Solano County,Dixon,95620,1680 Miwok Court,1050000,6,11329,4649,2004,2006-05-14
Solano County,Dixon,95620,1875 Folsom Fair Circle,539000,4,8050,1904,2003,2006-08-20
Solano County,Dixon,95620,1940 Rehrmann Drive,525000,4,7008,2220,2000,2007-04-15
Solano County,Dixon,95620,1965 Rehrmann Drive,515000,4,8301,2088,2000,2006-03-05
Solano County,Dixon,95620,2000 Mariposa Drive,349000,3,9008,1583,2003,2004-01-25
Solano County,Dixon,95620,2005 Mariposa Drive,467000,4,7770,2470,2003,2004-06-27
Solano County,Dixon,95620,2015 Rehrmann Drive,555000,3,8337,2102,2003,2005-07-03
Solano County,Dixon,95620,2025 Mariposa Drive,645000,4,7083,2703,2003,2005-07-17
Solano County,Dixon,95620,2110 Mariposa Drive,650000,4,7350,2294,2002,2006-04-02
Solano County,Dixon,95620,2225 Duncan Street,457000,4,8066,2864,2004,2008-04-13
Solano County,Dixon,95620,2240 Duncan Street,465000,5,7330,3824,2004,2008-10-19
